IFS_code;Country;Year;totimp;impfrau;impfrbe;impfrbelu;impfrfi;impfrfr;impfrgr;impfrgc;impfrir;impfrit;impfrnt;impfrpo;impfrsp;impfras;impfrca;impfrde;impfrja;impfrnz;impfrno;impfrsw;impfrsz;impfruk;impfrus;impfrch;impfrbr;impfrme;impfreger;totexp;exptoau;exptobe;exptobelu;exptofi;exptofr;exptoge;exptogr;exptoir;exptoit;exptont;exptopo;exptosp;exptoas;exptoca;exptode;exptoja;exptonz;exptono;exptosw;exptosz;exptouk;exptous;exptoch;exptobr;exptomex;exptoeger;impfrko;exptoko;Nominal GDP;Real GDP
174;Greece;19632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19641;882.3;15.9;;33.6;9.4;62.3;175.3;;.4;71.8;31.6;3;3.3;7.3;8;9.4;27;6.9;5.6;27.3;17.1;94.7;101;.1;6.1;.3;6.1;308.7;3.6;;3.6;2.7;16.5;65.90000000000001;;.6;18.3;11.3;3.8;.7;1.4;1.3;1.1;2.9;;1.1;3.4;5.2;22.6;44.9;;1.2;;6.6;.2;;;
174;Greece;19642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19651;1133.9;20.5;;41.2;13.7;96.2;195.5;;1.4;103.1;33.2;3.3;3;16.9;7.6;10.5;39.1;5.4;10.3;37.6;21.3;103.5;112.7;.1;7.9;.2;8.4;327.6;4.8;;3.4;2.5;17.2;74.59999999999999;;.5;16.7;10.1;1.5;2.6;1.6;1.6;1;7.7;;1.2;3.4;3.7;25.3;31.2;;.4;.3;9.5;.2;;;
174;Greece;19652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19661;1214.1;22.9;;43.5;12.5;86;211.2;;.4;122.7;40.5;3.2;3.3;8.800000000000001;9.699999999999999;13.5;47.3;5;10.8;40.7;19.5;120;131.2;.5;10;.3;9.199999999999999;406;4.5;;8.4;2.1;24.1;80.5;;.6;20.1;10.9;6.8;4.8;2.6;1.7;1.3;2.3;;1.2;3.2;2.7;23.6;42.6;;.6;.4;9;.1;;;
174;Greece;19662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19671;1185.6;21.4;;42.4;12.2;94.5;224.4;;.5;122.8;43.3;3;4.4;5.8;7.2;15.3;31.9;5.3;8.6;36;21.7;108.9;100.1;1.1;8;.2;10.4;494.8;4.5;;14.5;2.1;45.6;78.09999999999999;;.4;49.2;12.5;2.9;5.1;3.6;2.8;1.1;9.199999999999999;;1.4;4.3;5.7;24.8;65.09999999999999;;.4;.2;9.199999999999999;.2;;;
174;Greece;19672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19681;1392.39;23.77;;54.14;15.13;105.37;256.93;;.8;143.58;47.17;2.68;5.27;5.3;9.73;10.18;66.11;7.17;16.28;40.66;25.7;134.9;106.78;.13;8.029999999999999;.36;10.2;467.9;5.8;;15.3;1.4;33.7;91.7;;.4;62.4;19.5;4;6.6;2.9;2.2;1;6.9;;1.4;7.5;4.7;19.4;47.5;;.4;.8;8;.23;;;
174;Greece;19682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19691;1594.13;25.4;;53.28;15.79;108.82;307.2;;2.81;143.31;56.27;2.71;13.32;6.2;13.68;12.08;110.71;8.779999999999999;16.25;33.55;27.39;142.24;151.9;.4;9.060000000000001;.21;7.36;553.85;6.5;;19.14;1.54;37.28;109.87;;.48;53.65;29.86;1.91;9.029999999999999;4.54;3.33;1.55;5.23;.02;1.65;9.050000000000001;3.46;25.49;54.09;.02;.41;.01;7.55;.33;;;
174;Greece;19692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19701;1958.21;27.95;;56.41;19.13;142.48;363.36;;.98;163.85;65.41;2.7;17.77;17.99;17.78;14.83;249.64;12.35;33.5;71.01000000000001;29.45;168.81;115.96;.14;12.32;.49;6.56;643.92;9.52;;24.96;2.05;36.18;129.57;;.5600000000000001;64.45;39.46;1.61;6.57;5.21;4.09;2.07;8.24;.06;2.21;8.58;6.42;38.22;48.27;.1;.32;.04;12.33;.28;;;
174;Greece;19702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19711;2098.1;31.63;;66.23;31.26;154.67;408.82;;3.8;192.7;74.16;2.44;23.59;30.44;65.44;12.81;221.05;25.37;17.3;37.31;39.07;153.9;139.08;1.03;13.8;.34;7.09;662.62;7.85;;25.23;2.26;62.13;133.61;;.45;56.99;41.52;1.99;19.09;3.47;5.42;2.17;10.93;.07;1.67;4.82;6.73;28.36;59.44;;.4;;13.48;.63;.37;;
174;Greece;19712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19721;2317.95;34;;85.81999999999999;20.18;191.73;489.62;;3;256.76;85.08;2.88;18.55;39.71;18.86;13.83;178.59;26.2;21.14;28.26;44.54;163.75;145.59;.28;13.3;.17;6.36;870.62;10.56;;22.24;2.76;70.84999999999999;187.97;;.64;87.84;55.74;2.13;12.08;4.74;7.07;3.42;18.57;.1;2.02;10.23;10.17;28.69;84.98;.79;.58;;14.95;.63;.8;;
174;Greece;19722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19731;3466.61;59.12;;130.1;22.74;262.38;677.4400000000001;;6.82;317.08;127.94;5.6;41.69;56.75;19.43;21.8;242.67;49.17;16.11;39.74;66.44;195.46;288.1;.58;21.7;.98;18.07;1453.99;15;;45.75;4.12;95.99;313.08;;1.35;137.96;96.84;5.87;15.83;4.35;19.55;4.74;16.74;.22;1.75;37.51;19.39;103;93.88;2.18;1.68;.02;17.6;.58;3.44;;
174;Greece;19732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19741;4406.62;80.08;;123.53;29.25;311.8;713.9400000000001;;2.83;376.05;154.3;6.51;37.75;78.72;51.09;19.14;242.83;30.55;21.16;80.20999999999999;71.40000000000001;208.28;403.42;2.03;19.69;3.15;25.9;2029.47;23.47;;70.43000000000001;3.01;121.09;428.7;;1.3;173.37;95.98;3.28;62.53;8.279999999999999;19.51;8.94;30.99;.59;6.09;36.98;15.3;116.72;122.9;1.78;1.49;.69;25.42;1.38;2.62;;
174;Greece;19742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19751;5317.28;78.56;;149.41;28.12;318.2;842.87;;4.64;438.07;214.33;23.73;113.13;76.91;45.99;37.22;443.48;46.8;59.26;114.6;83.16;256.26;392.26;1.49;21.11;2.98;38.74;2292.8;24.3;;44.28;2.43;166.82;482.69;;1;189.5;129.03;1.65;41.26;7.5;15.25;13.87;37.02;.21;6.65;36.16;16.53;112.09;116.43;2.15;.87;.5600000000000001;24.16;2.31;3.74;;
174;Greece;19752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19761;6040.79;68.56999999999999;;160;48;336;877;;7.3;500;211;7.02;86;26.37;31.82;38.1;735;50.84;60.93;269;84;271;411;3.94;29.7;1.8;35.52;2552.76;21.91;;67;2.36;172;546;;2.53;235;134.58;7.73;18.93;8.449999999999999;28.36;15.35;22.88;.44;6.5;31;22.19;105.27;146;1.67;.03;.01;28.35;20.2;.86;;
174;Greece;19762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19771;6852.82;91;;185;36.91;415;1036;;10.86;616;231;9.4;150;33.54;27.57;48;1036;55.97;121;163;94.58;378;350.1;2.32;63.66;1.21;46.32;2753.22;27.02;;51;2.24;191;589;;2.85;194;129;3.52;17.84;9.470000000000001;24.11;22.05;22;.59;4.84;19.74;19.82;138;128;5.93;.21;.14;36.49;6.45;3.39;;
174;Greece;19772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Greece;19781;7818.1;102.78;;195.51;42.93;485;1198.54;;29.58;772.9;256.83;10.74;160.63;24.91;33.71;66.88;1017;59.94;42.95;132.1;105.09;379.09;405;2.09;52.69;.99;100.27;3375.31;24.71;;67.66;6.82;225.78;702.65;;3.58;366.48;182.87;5.35;28.31;14.04;28.05;20.17;33.44;.69;4.14;26.89;24.38;146.78;148.11;2.36;.18;.15;38.06;18.71;12.13;;
